district|49,MASHA
district|49,NYAKITUNDA
district|40,BUSEDDE
district|40,KAKIRA
district|40,MAFUBIRA
district|40,CENTRAL DIVISION
district|40,MASESE/WALUKUBA
district|40,MPUMUDDE/KIMAKA
district|40,BUDONDO
district|40,BUTAGAYA
district|40,BUWENGE
district|40,BUWENGE TC
district|40,BUYENGO
district|23,KAABONG
district|23,KAABONG TC
district|23,KALAPATA
district|23,KAPEDO
district|23,KARENGA
district|23,KATHILE
district|23,LOLELIA
district|23,LOYORO
district|23,SIDOK
district|7,KABALE CENTRAL
district|7,KABALE NORTHERN
district|7,KABALE SOUTHERN
district|7,BUHARA
district|7,KAHARO
district|7,KAMUGANGUZI
district|7,KITUMBA
district|7,KYANAMIRA
district|7,MAZIBA
district|7,RUBAYA
district|7,BUBARE
district|7,BUFUNDI
district|7,HAMURWA
district|7,IKUMBA
district|7,MUKO
district|7,BUKINDA
district|7,KAMWEZI
district|7,KASHAMBYA
district|7,RWAMUCUCU
district|76,BUHEESI
district|76,KIBIITO
district|76,KISOMORO
district|76,RWIIMI
district|76,BUKUKU
district|76,BUSORO
district|76,HAKIBAALE
district|76,KARAMBI
district|76,KICWAMBA
district|76,MUGUSU
district|76,RUTEETE
district|76,EASTERN
district|76,SOUTHERN
district|76,WESTERN
district|72,ALWA
district|72,KABERAMAIDO
district|72,KABERAMAIDO TC
district|72,KOBULUBULU
district|72,OCHERO
district|72,ANYARA
district|72,BULULU
district|72,KALAKI
district|72,OTUBOI
district|52,BUJJUMBA
district|52,KALANGALA TC
district|52,MUGOYE
district|52,BUBEKE
district|52,BUFUMIRA
district|52,KYAMUSWA
district|52,MAZINGA
district|42,BUMANYA
district|42,GADUMIRE
district|42,NAMUGONGO
district|42,NAMWIWA
district|42,NAWAIKOKE
district|97,BUKULULA
district|97,KALUNGU
district|97,KYAMULIIBWA
district|97,LUKAYA TC
district|97,LWABENGE
district|1,CENTRAL DIVISION
district|1,KAWEMPE DIVISION
district|1,MAKINDYE DIVISION
district|1,NAKAWA DIVISION
district|1,RUBAGA DIVISION
district|44,BALAWOLI
district|44,BULOPA
district|44,BUTANSI
district|44,KAMULI TC
district|44,KITAYUNJWA
district|44,NABWIGULU
district|44,NAMASAGALI
district|44,NAMWENDWA
district|44,BUGULUMBYA
district|44,KISOZI
district|44,MBULAMUTI
district|44,NAWANYAGO
district|44,WANKOLE
district|77,BWIIZI
district|77,KAHUNGE
district|77,KAMWENGE
district|77,KAMWENGE TC
district|77,NKOMA
district|77,KICHECHE
district|77,MAHYORO
district|77,NTARA
district|77,NYABBANI
district|8,KAMBUGA
district|8,KANUNGU TC
district|8,KANYANTOROGO
district|8,KAYONZA
district|8,KIHIIHI
district|8,KIRIMA
district|8,MPUNGU
district|8,NYAMIRAMA
district|8,RUGYEYO
district|8,RUTENGA
district|28,CHEMA
district|28,KAPCHORWA TC
district|28,KAPTANYA
district|28,KASEREM
district|28,KAWOWO
district|28,SIPI
district|28,TEGERES
district|9,BWERA
district|9,IHANDIRO
district|9,KARAMBI
district|9,KISINGA
district|9,KITHOLHU
district|9,KYARUMBA
district|9,KYONDO
district|9,MAHANGO
district|9,MUNKUNYU
district|9,NYAKIYUMBU
district|9,BUGOYE
district|9,KARUSANDARA
district|9,KASESE TC
district|9,KATWE KABATORO TC
district|9,KILEMBE
district|9,KITSWAMBA
district|9,KYABARUNGIRA
district|9,L. KATWE
district|9,MALIBA
district|9,MUHOKYA
district|9,RUKOKI
district|75,KAPUJAN
district|75,KATAKWI
district|75,KATAKWI TC
district|75,MAGORO
district|75,NGARIAM
district|75,OMODOI
district|75,ONGONGOJA
district|75,TOROMA
district|75,USUK
district|51,BBAALE
district|51,GALIRAAYA
